Date,CO (µmole),NO (µmole),NO2 (µmole),O3 (µmole),SO2 (µmole),PM2.5 (µmole),PM10 (µmole),NH3 (µmole)
30-03-2022,5661,76,165.9,40.4,183.1,378.3,514.2,80.1
30-03-2022,6195.1,29.1,216.6,174.5,198.4,499.2,639.7,70.9
30-03-2022,6729.1,8.5,178.2,497.8,206,738.5,890.1,58.3
30-03-2022,1268.4,2.5,33.9,294.7,93.5,162.8,237.6,16.5
30-03-2022,721,1.2,15.9,266.1,49.6,115.4,179.8,10
30-03-2022,580.8,1.2,14.1,237.5,37.7,94,154.6,8.7
30-03-2022,1094.8,3.7,39.8,194.6,48.2,102.6,170,15.6
30-03-2022,2029.4,6.7,80.9,165.9,68.7,137.4,217.8,24.3
30-03-2022,2857.2,7.2,124.8,120.2,84.9,168.6,259.7,30.7
30-03-2022,4859.9,20.3,197.4,20.9,121.1,251.4,371.3,48.1
30-03-2022,7049.6,64.4,194.7,0,162.1,364.8,518.3,66.9
30-03-2022,7690.4,73.3,175.5,0,181.2,420.6,587.6,74
30-03-2022,8010.9,76,164.5,0,202.2,466.6,637.3,79
30-03-2022,9826.7,110.9,159,0,240.3,604.5,792.4,91.2
30-03-2022,11749.3,146.6,163.1,0,238.4,755.9,965.2,88.2
30-03-2022,11428.8,135.9,163.1,0,181.2,758.8,971.9,62.3
30-03-2022,10894.8,123.4,150.8,0,145,738.7,951.3,51.2
30-03-2022,10253.9,106.4,134.4,0,120.2,709.1,915.2,48.1
30-03-2022,9185.8,87.6,116.5,0,102,665,853.9,44.6
30-03-2022,7797.2,66.2,97.3,0,82,590.7,749.3,39.5
31-03-2022,6088.3,45.6,78.8,0,65.8,479.6,602.3,37
31-03-2022,3524.8,16.3,66.5,0.1,62.9,312.3,407.5,40
31-03-2022,3738.4,31.7,69.9,2.2,68.7,316.9,424.7,48.1
31-03-2022,4539.5,50.5,94.6,15.2,81.1,358.7,481.9,54.2
31-03-2022,3311.2,14.5,98.7,107.3,87.7,327.7,433.7,40
31-03-2022,2964,7.3,78.1,214.6,88.7,345.1,447.8,36
31-03-2022,2670.3,3.2,54.2,357.6,87.7,381.3,479.4,33.4
31-03-2022,1295.1,1.9,32.2,371.9,109.7,264.9,338.7,17.7
31-03-2022,1081.5,1.5,27.4,400.5,107.8,252.6,322.3,13.1
31-03-2022,1094.8,1.2,27.8,440.6,109.7,265,334.9,12
31-03-2022,1094.8,0.9,27.1,446.3,95.4,253.1,322.6,11.7
31-03-2022,1241.7,0.7,35.6,440.6,96.3,256.1,326.4,13.3
31-03-2022,1415.3,0.4,47.3,406.3,104.9,258.7,329.8,15.1
31-03-2022,4058.8,0.2,161.8,197.4,143.1,394,504.8,38.5
31-03-2022,7583.6,2.2,268.7,22.4,183.1,628.3,799.6,66.9
31-03-2022,8758.5,16.5,244,0.1,183.1,742.5,944.4,78
31-03-2022,8651.7,25,200.2,0,171.7,758.2,966.7,82.1
31-03-2022,8438.1,39.3,163.1,0,156.4,739.3,949.2,79
31-03-2022,6835.9,38.4,126.1,0,116.4,622.5,804.4,58.8
31-03-2022,4112.2,9.6,96,1.6,69.6,428.1,542.9,36.5
31-03-2022,2590.2,0.6,66.5,10.5,54.4,305,383.9,30.2
31-03-2022,1789.1,0.1,46.6,20.2,47.2,209.9,271.9,28.4
31-03-2022,1228.3,0,35.6,35.1,41,130.6,183.4,27.1
31-03-2022,1068.1,0,33.2,41.8,41,102.3,153,25.1
01-04-2022,1094.8,0,36.3,40.1,42.9,97.9,148.9,25.3
01-04-2022,1415.3,0.3,51.4,25.4,51,112.8,169.9,30.2
01-04-2022,2189.6,11,72.7,9.8,67.7,148,221.1,40
01-04-2022,2483.4,25.3,77.5,29.3,76.3,164,244.5,42.1
01-04-2022,1976,15.2,67.9,79.4,75.3,152.9,225.9,37.5
01-04-2022,1762.4,7.7,54.8,158.8,74.4,159.4,227.8,35.5
01-04-2022,1428.6,3,33.9,257.5,63.9,150.4,205.9,31.4
01-04-2022,554.1,1.1,10.4,208.9,24.3,55.7,77.2,11.9
01-04-2022,474,1,9.1,200.3,20.3,42.2,57.9,9.6
01-04-2022,480.7,1,9.9,208.9,22.9,42.3,56.3,9.6
01-04-2022,654.2,1.8,19.9,214.6,38.2,52.4,68.8,12.3
01-04-2022,881.2,2.2,32.6,208.9,49.1,60.7,79.8,15.2
01-04-2022,1081.5,1.9,45.9,181.7,53.4,62.6,83.1,17.5
01-04-2022,1442,0.5,63.8,135.9,58.7,71.6,97.7,22.6
01-04-2022,1735.7,0,65.8,93,60.1,82.7,115.7,28.1
01-04-2022,1682.3,0,56.9,81.5,54.4,83.7,117.8,29.9
01-04-2022,1615.5,0,52.1,83.7,51,84.1,118.2,30.2
01-04-2022,1668.9,0,50.7,83,52,89.3,124.9,30.7
01-04-2022,1548.8,0,47.3,80.1,47.2,84.2,116.3,27.6
01-04-2022,1375.2,0,44.6,68,39.6,75.2,102.1,23.1
01-04-2022,1348.5,0,40.4,52.2,36.7,77.2,103.4,21
01-04-2022,1415.3,0,39.8,37.9,38.2,85.6,114.1,21.3
01-04-2022,1575.5,0.1,42.5,20.7,40.5,98.9,131.9,21.8
01-04-2022,1789.1,1.3,45.9,6.4,42.4,113.9,150.9,22.6
02-04-2022,2002.7,6.5,47.3,0.9,46.3,128.8,167.9,24.6
02-04-2022,2590.2,21.9,51.4,0.1,57.7,160.8,208.4,31.7
02-04-2022,4005.4,62.6,63.1,1.5,82,229.9,300.8,45.1
02-04-2022,5020.1,83.2,100.1,12.7,95.4,273.9,358.8,48.6
02-04-2022,2883.9,14.8,98.7,113,75.3,174.2,223.6,32.4
02-04-2022,2937.3,7.6,87.7,246.1,75.3,207.6,260.3,32.4
02-04-2022,2830.5,3.1,61.7,429.2,75.3,252.6,304.7,31.7
02-04-2022,694.3,1.1,12.9,251.8,29.8,70.8,89.2,12.9
02-04-2022,534.1,0.9,9.8,228.9,23.1,58.8,75.8,11.2
02-04-2022,514,0.9,10.4,223.2,23.6,55.9,73.2,10.9
02-04-2022,540.7,1,12.7,214.6,24.3,53.9,72.1,11
02-04-2022,580.8,1,15.9,203.1,26.7,53.1,72.1,11.2
02-04-2022,587.5,0.7,19.5,186,29.3,51,70.2,11.3
02-04-2022,1415.3,0.2,59.6,140.2,56.7,82.6,114.1,21.3
02-04-2022,2750.4,0,101.5,84.4,94.4,145.7,198.3,35
02-04-2022,3738.4,0,119.3,56.5,107.8,199.9,270.6,41.5
02-04-2022,3578.2,0,106.9,57.2,91.6,208.8,285.2,40
02-04-2022,2857.2,0,82.9,65.8,76.3,186.1,250.7,37
02-04-2022,2296.5,0,63.8,74.4,63.9,163.5,213.1,31.9
02-04-2022,1762.4,0,46.6,86.6,51.5,142,177.3,26.1
02-04-2022,1495.4,0,35.3,87.3,42,132.9,162.1,25.6
02-04-2022,1361.9,0,29.8,75.8,34.8,126.7,153.8,27.6
02-04-2022,1308.4,0,28.5,60.8,31.5,120.7,146.4,29.4
02-04-2022,1268.4,0,28.1,48.6,29.3,114.9,138.8,30.2
03-04-2022,1268.4,0,28.8,42.6,28.4,111.2,133.6,30.7
03-04-2022,1401.9,0,35,38.3,32,113.8,138.1,31.9
03-04-2022,1842.5,3.1,52.8,29.7,43.4,128.9,161.2,36
03-04-2022,2323.2,12.2,67.2,50.8,56.3,149.8,190.4,37.5
03-04-2022,2430,11,72.7,114.4,64.9,163.4,207.2,35.5
03-04-2022,2430,6.4,68.6,228.9,71.5,194.7,242.9,33.9
03-04-2022,2296.5,3,50.7,377.7,79.2,241.2,290.8,32.9
03-04-2022,934.6,1.3,17.8,283.2,45.3,112.8,153.9,18
03-04-2022,647.5,1,12.5,251.8,32,79.5,117,13.3
03-04-2022,560.8,0.9,11.1,243.2,27.7,64.5,99.1,12
03-04-2022,734.3,1.5,20.7,237.5,37.2,67.1,103.5,14.1
03-04-2022,1041.4,2,34.3,237.5,52,81,121.9,17.2
03-04-2022,1308.4,1.6,47.3,208.9,59.6,89.7,134.6,19.8
03-04-2022,2136.2,0.5,78.1,133,66.8,122.8,182.7,27.9
03-04-2022,3284.5,0,109.7,52.9,85.8,184.4,269.2,40.5
03-04-2022,4272.5,1.3,133,10.6,104.9,241.9,353.8,48.1
03-04-2022,5607.6,20.8,142.6,0.2,133.5,321.7,471.3,69.9
03-04-2022,6942.8,48.7,146.7,0,164,414.3,597.9,95.3
03-04-2022,6942.8,55,137.1,0,158.3,414.5,586.5,89.2
03-04-2022,5020.1,34.9,113.8,0,114.4,303.6,421.7,60.8
03-04-2022,3578.2,21.9,87.7,0,89.7,222.3,312,49.7
03-04-2022,2990.7,18.3,70.6,0,82,192.1,277.5,47.6
03-04-2022,2750.4,18.8,54.2,0,70.6,180.1,265.4,35.5
03-04-2022,2616.9,21.2,43.9,0,62.9,171,250,29.1
04-04-2022,2483.4,22.4,41.8,0,60.1,156.7,220.4,29.4
04-04-2022,1842.5,5.8,54.2,2,55.8,116.4,160.3,32.9
04-04-2022,2376.6,17.2,68.6,7.2,70.6,143.3,197.3,39.5
04-04-2022,2777.1,30.4,79.5,27.5,77.3,160.8,221.6,41.5
04-04-2022,1455.3,9.6,50.7,94.4,64.9,97,134.4,27.4
04-04-2022,1228.3,5.5,38.7,154.5,62,93.3,129.1,27.4
04-04-2022,1081.5,2.9,29.1,234.6,62,101.7,135.5,26.4
04-04-2022,567.4,1.1,11.1,217.4,29.8,59.2,87.6,14.3
04-04-2022,487.3,1,9.7,211.7,25.3,47.7,71.5,11
04-04-2022,480.7,1,10.2,211.7,25.5,45.7,67.4,10.3
04-04-2022,654.2,1.8,21.1,211.7,40.5,55.4,80.5,13.2
04-04-2022,894.6,2.3,33.9,206,52.5,66.3,95.9,16.5
04-04-2022,1081.5,1.7,46.6,178.8,55.8,71.6,105.2,18.5
04-04-2022,1548.8,0.4,67.9,131.6,62.9,91.4,135.3,24.8
04-04-2022,2189.6,0,82.3,83.7,75.3,128.1,187.8,34.5
04-04-2022,2483.4,0,81.6,65.8,80.1,154.5,223.1,40
04-04-2022,2563.5,0,76.8,59.4,80.1,163.7,233,41.5
04-04-2022,2403.3,0,69.9,60.1,76.3,154.4,219.5,39
04-04-2022,1976,0,59,62.2,62,126.4,180.8,32.4
04-04-2022,1522.1,0,49.4,58.7,49.1,100,142.9,25.6
04-04-2022,1455.3,0,45.9,47.2,48.2,97.7,138.2,24.6
04-04-2022,1508.7,0,45.2,37.9,51.5,105.1,146.5,25.6
04-04-2022,1735.7,0.1,50,23.3,57.2,122.3,168.6,26.6
04-04-2022,2082.8,2.2,55.5,5.7,62.9,146.9,201,27.6
05-04-2022,2456.7,13.8,53.5,0.1,68.7,173.4,237,30.4
05-04-2022,3391.3,43.4,52.1,0.1,85.8,226.5,311.9,41.5
05-04-2022,5661,114.4,57.6,1,121.1,344.4,472.4,64.9
05-04-2022,7690.4,173.5,93.2,5.4,143.1,439.6,594.5,76
05-04-2022,4058.8,34.9,127.5,69.4,101.1,263.8,347.4,50.7
05-04-2022,3952,11.4,117.9,231.7,105.9,318.2,403.4,48.1
05-04-2022,3471.4,3.2,66.5,440.6,99.2,369.4,448.1,43.6
05-04-2022,707.6,1.1,12.9,251.8,31,80.9,101.1,11.5
05-04-2022,527.4,0.9,9.6,226,20.3,60.6,76.8,9.3
05-04-2022,507.4,0.9,9.5,217.4,18.6,56.6,72.1,9.1
05-04-2022,660.9,1.7,19.5,211.7,31,63.9,81.9,12
05-04-2022,907.9,2.3,32.9,206,43.4,75.5,97.6,15.8
05-04-2022,1108.2,2,45.2,186,47.7,81.2,106,18.5
05-04-2022,1668.9,1.9,71.3,144.5,56.7,101.8,136.3,26.1
05-04-2022,2243,0.1,82.3,95.8,67.7,129.2,177,35
05-04-2022,2376.6,0,74,71.5,71.5,141.3,195.9,39.5
05-04-2022,2349.9,0,66.5,66.5,71.5,143.4,198.7,40
05-04-2022,2189.6,0,60.3,66.5,67.7,135.4,189.6,37.5
05-04-2022,1709,0,49.4,72.2,53.4,110.2,157.6,29.9
05-04-2022,1308.4,0,41.8,73.7,43.4,91.9,130,23.1
05-04-2022,1401.9,0,45.2,57.2,51,101.8,139.3,23.8
05-04-2022,1642.2,0,53.5,37.6,63.9,120.6,161.4,26.1
05-04-2022,2136.2,0.6,68.6,13.1,82,155.2,206.3,27.1
05-04-2022,2616.9,8.1,72.7,0.6,91.6,191.6,253.6,27.4
06-04-2022,2777.1,19.2,66.5,0,83.9,203.1,270.2,30.9
06-04-2022,3177.6,38.9,65.1,0,82,215.8,292,47.1
06-04-2022,4806.5,95.7,72.7,1.2,103,283,389.7,69.9
06-04-2022,6515.5,150.2,104.2,6.5,118.3,343.9,470.6,76
06-04-2022,3177.6,23.9,112.4,84.4,73.4,201.8,266.5,42.1
06-04-2022,2910.6,9.4,94.6,217.4,73.4,216,279.2,38.5
06-04-2022,2590.2,3.4,60.3,389.1,73.4,243.6,301.2,36.5
06-04-2022,627.5,1,11.1,240.3,26.5,72.8,90.4,12.3
06-04-2022,514,0.9,8.7,217.4,19.3,56,71.3,10.4
06-04-2022,494,0.9,8.7,208.9,18.4,49.7,64.3,9.9
06-04-2022,607.5,1.6,17,200.3,29.1,51.6,67.8,11.7
06-04-2022,801.1,2.2,28.5,197.4,40.5,58.8,77.9,14.7
06-04-2022,974.7,1.8,39.8,177.4,45.3,64.2,85.7,17.2
06-04-2022,1348.5,0.5,56.9,137.3,52,77.8,106,23.1
06-04-2022,1655.6,0,59,100.1,56.3,94.1,130.6,29.1
06-04-2022,1682.3,0,51.4,93,55.3,101.1,140.2,31.7
06-04-2022,1682.3,0,48.7,93,56.7,106.1,145.6,32.9
06-04-2022,1789.1,0,50,85.8,60.6,113.4,155.4,34.5
06-04-2022,1682.3,0,48,78,56.7,107.8,148.3,31.4
06-04-2022,1709,0,54.8,51.5,54.8,108.3,148.7,27.1
06-04-2022,1869.2,0,58.3,28.3,59.6,120.1,162.4,26.4
06-04-2022,1949.3,0.1,56.2,19,62.9,130.7,173.7,26.6
06-04-2022,1976,0.1,52.8,16.5,63.9,137.7,180.6,26.4
06-04-2022,1949.3,0.3,51.4,14.1,62.9,140.3,181,25.6
07-04-2022,1922.6,2.2,52.1,5.5,59.6,137.7,175.6,26.4
07-04-2022,2056.1,14.1,51.4,0.4,59.6,140,181,33.4
07-04-2022,3017.4,43.4,61.7,2.5,75.3,177.2,237.9,46.1
07-04-2022,3845.2,61.7,89.1,14.8,87.7,211.1,287.9,52.2
07-04-2022,3177.6,21.2,111,93,84.9,191.5,255.8,42.1
07-04-2022,3097.5,9.2,98.7,234.6,89.7,225.4,290.9,40
07-04-2022,2883.9,3.4,65.8,429.2,91.6,268.5,329.8,38
07-04-2022,640.9,1.1,12.3,234.6,31.5,65.2,84.7,11.2
07-04-2022,494,1,9.2,200.3,21.2,44.3,59.9,8.4
07-04-2022,467.3,1,9.2,191.7,19.6,39,53.7,7.9
07-04-2022,487.3,1.1,11.3,181.7,20.7,38,53,8.4
07-04-2022,560.8,1.2,16.3,177.4,24.6,41.3,57.4,9.9
07-04-2022,614.2,0.8,21.4,167.4,25.5,44,61.2,11
07-04-2022,1161.6,0.3,51.4,127.3,40.5,63.7,90.4,18.8
07-04-2022,1762.4,0,69.9,80.8,55.3,90.5,131.1,28.1
07-04-2022,2029.4,0,69.9,62.2,60.1,106.8,156.3,33.4
07-04-2022,2243,0,72,49.4,65.8,121.3,177.3,38
07-04-2022,2483.4,0,76.1,35.4,72.5,138.3,199.5,41.5
07-04-2022,2376.6,0,72,26.8,68.7,133.8,190.7,37.5
07-04-2022,2136.2,0.2,67.9,16.8,62,121.3,170.7,30.2
07-04-2022,2109.5,1.2,64.4,6.7,62.9,123.1,172.4,27.4
07-04-2022,2136.2,3.2,58.3,2.3,64.9,129,180.7,26.9
07-04-2022,2136.2,6.6,52.8,0.6,64.9,134.5,190.5,27.4
07-04-2022,2216.3,13.2,48,0.1,66.8,143.8,201.9,28.4
08-04-2022,2349.9,23,43.2,0,65.8,150.8,208.7,28.9
08-04-2022,2857.2,43.8,43.2,0,72.5,170.6,235.2,36
08-04-2022,4699.7,104.6,55.5,1,104,248.1,345.3,54.2
08-04-2022,6462.1,144.8,106.9,8,127.8,317.6,439.4,63.8
08-04-2022,3685,35.3,142.6,77.3,103,198.7,276.8,40.5
08-04-2022,3471.4,11.2,120.6,234.6,101.1,218.3,295.5,38.5
08-04-2022,3257.8,3.9,82.3,469.2,91.6,267.7,341.8,37.5
08-04-2022,600.8,1.2,13.5,234.6,32.4,60.8,86.3,8.5
08-04-2022,447.3,1,9.7,206,23.4,47.9,72.7,6.8
08-04-2022,423.9,1,9.9,194.6,21.7,43.5,69.2,6.7
08-04-2022,660.9,2.3,24,183.1,35.3,49.4,79.5,10.4
08-04-2022,1014.7,3.2,43.2,177.4,51,60.3,95.9,15.1
08-04-2022,1321.8,2.9,62.4,155.9,59.1,67.5,107.5,18.5
08-04-2022,1709,0.8,80.9,108.7,66.8,78.4,126.1,24.3
08-04-2022,2082.8,0,83.6,61.5,71.5,93.7,152.3,31.7
08-04-2022,2136.2,0,74.7,46.5,69.6,101.8,166.4,35.5
08-04-2022,2029.4,0,64.4,50.8,66.8,103.1,168.5,35.5
08-04-2022,1842.5,0,55.5,59.4,61,97.2,160.7,32.9
08-04-2022,1455.3,0,45.9,68,48.6,79.6,136.8,26.6
08-04-2022,1442,0,51.4,47.9,45.8,78.1,128.1,22.3
08-04-2022,1709,0,58.3,22.5,52.9,94.2,144.7,20.5
08-04-2022,2002.7,0.9,65.1,6.7,61,112.9,167.8,20.5
08-04-2022,1976,2.6,63.1,2.2,59.1,116.1,171.9,21
08-04-2022,1762.4,3.4,53.5,1.6,49.6,106,158.3,22.3
09-04-2022,1615.5,5.6,45.9,0.8,41.5,96.9,146.1,25.3
09-04-2022,1789.1,13.6,45.9,0.2,43.4,100.1,152.2,32.4
09-04-2022,2590.2,36.2,56.9,3,59.1,130.1,197.6,42.1
09-04-2022,3337.9,46.9,85.7,18.4,73.4,161.5,242.7,47.6
09-04-2022,3337.9,22.1,109.7,89.4,80.1,176.5,258,45.1
09-04-2022,3311.2,7.5,97.3,271.8,85.8,226.2,308.4,43.6
09-04-2022,3231.1,2.3,60.3,520.7,88.7,313.1,392.9,41.5
09-04-2022,554.1,0.9,10.8,220.3,28.6,58.6,89.4,7.3
09-04-2022,373.8,0.8,7,177.4,16.5,38.3,65.3,4.9
09-04-2022,347.1,0.7,6.8,163.1,14.3,33.6,59.6,4.8
09-04-2022,377.2,0.8,8.7,154.5,16,33.2,59.5,5.5
09-04-2022,454,1,13.7,151.6,20.7,35.5,62.6,6.9
09-04-2022,520.7,0.8,18.7,140.2,23.1,36.4,64.2,7.9
09-04-2022,867.8,0.3,37.4,110.2,34.8,47.2,81,13.6
09-04-2022,1375.2,0,52.8,75.8,46.7,66.6,112.2,21.8
09-04-2022,1668.9,0,56.2,60.1,52,82.3,138.4,27.4
09-04-2022,1842.5,0,58.3,46.5,56.7,94.4,156.8,31.9
09-04-2022,2109.5,0,65.8,28.6,66.8,109.5,176.1,35.5
09-04-2022,2216.3,0.1,72.7,15.4,73.4,118.7,184.3,34.5
09-04-2022,2430,3.8,79.5,3.1,79.2,132.2,197.1,28.6
09-04-2022,2750.4,11.9,74,0.1,83.9,153.7,222.7,24.6
09-04-2022,2777.1,15.2,64.4,0,78.2,163.3,233.1,22.3
09-04-2022,2456.7,13.3,54.2,0.1,64.9,152.7,216,22.3
09-04-2022,2082.8,8.9,48,0.3,53.4,133.5,185.8,23.8
10-04-2022,1789.1,5.8,45.9,1.2,46.3,116.2,160.9,26.9
10-04-2022,1575.5,3.4,46.6,3.9,44.4,98.8,140.9,33.4
10-04-2022,2109.5,17.4,52.8,5.8,53.9,117.4,170.4,42.1
10-04-2022,2563.5,26.4,65.8,26.5,60.1,132,191.6,45.1
10-04-2022,1895.9,9.4,57.6,104.4,55.3,105.3,153.4,33.4
10-04-2022,1642.2,4.1,42.5,208.9,58.2,112.9,158.4,29.9
10-04-2022,1428.6,1.7,28.1,317.6,58.2,131.6,175.2,28.4
10-04-2022,500.7,0.7,7.6,203.1,22.9,52.5,77.2,11.2
10-04-2022,407.2,0.6,6,186,17.4,43.6,66,8.4
10-04-2022,387.2,0.6,5.8,186,16,41.7,63,7.4
10-04-2022,433.9,0.8,9.4,186,20.5,43.4,65,7.9
10-04-2022,534.1,1.1,15.4,186,26.5,47.4,70.5,9.5
10-04-2022,614.2,0.8,21.3,171.7,28.1,49,73.4,11
10-04-2022,854.5,0.2,33.2,140.2,33.9,56,84.4,15.2
10-04-2022,1054.8,0,35.3,110.2,36.7,63.2,96.5,19.5
10-04-2022,1068.1,0,31.2,101.6,35.3,66,100.9,21.8
10-04-2022,1081.5,0,29.8,98.7,35.3,69.4,104.9,23.3
10-04-2022,1161.6,0,31.5,90.1,37.7,74.4,112,24.8
10-04-2022,1108.2,0,31.2,84.4,35.8,72.2,109.2,23.3
10-04-2022,1068.1,0,32.9,74.4,34.8,71.4,106.2,20.8
10-04-2022,1295.1,0,40.4,53.6,44.8,85.2,123.5,22.6
10-04-2022,1495.4,0,45.9,36.8,52.9,101,144.4,24.6
10-04-2022,1628.9,0,49.4,21.6,56.3,112,160.4,26.9
10-04-2022,1575.5,0.5,48,11.3,52.9,110.9,157.8,29.4
11-04-2022,1442,1.5,45.2,5.5,45.8,101.7,144.3,31.4
11-04-2022,1508.7,4.6,47.3,3.4,46.3,101.9,145.7,33.9
11-04-2022,2136.2,21.9,55.5,6,59.1,124.2,182.4,40.5
11-04-2022,2590.2,32.6,72,24,66.8,134.7,202.6,43.1
11-04-2022,2777.1,21.9,93.2,78.7,71.5,142,213.7,42.1
11-04-2022,2910.6,9.5,94.6,220.3,78.2,176.1,251.6,42.6
11-04-2022,2750.4,3.1,63.1,429.2,80.1,236.7,308.1,40
11-04-2022,520.7,1.1,11.3,206,25.5,52.1,79.1,6.8
11-04-2022,390.5,1,8.4,178.8,17.6,40.5,65.2,4.4
11-04-2022,377.2,0.9,8.7,178.8,17.2,39.7,64.8,4.2
11-04-2022,540.7,1.8,18.7,177.4,29.8,45.5,73.2,7.2
11-04-2022,794.4,2.5,32.6,174.5,43.4,53.2,84.6,11.5
11-04-2022,1014.7,2.2,46.6,150.2,49.6,56.7,91.2,15
11-04-2022,1709,0.9,79.5,100.1,62,77.6,124.1,25.1
11-04-2022,2456.7,0,96,47.9,78.2,108.7,171.7,37
11-04-2022,2697,0,90.5,27.5,83.9,125.2,196.6,42.1
11-04-2022,2883.9,0.2,87.1,17.5,88.7,139.8,216.3,44.6
11-04-2022,3231.1,3.1,91.9,4.4,95.4,161.9,247.5,46.6
11-04-2022,3231.1,9.4,89.1,0.5,88.7,163.6,249.8,40.5
11-04-2022,2723.7,9.7,80.2,0.3,71.5,137.4,209.9,30.2
11-04-2022,2216.3,7.2,67.9,0.5,60.6,117.7,177.6,27.1
11-04-2022,1842.5,4.4,57.6,1,52.5,102.7,153.8,25.3
11-04-2022,1562.1,2,52.1,2.8,45.3,91.4,136.9,24.6
11-04-2022,1508.7,1.5,52.1,3.5,41,88.3,131.5,27.9
12-04-2022,1508.7,2.7,52.8,1.8,37.7,85.9,125.9,32.2
12-04-2022,1602.2,7.3,53.5,0.9,41.5,85.3,123.2,35.5
12-04-2022,2109.5,24.8,57.6,5.5,56.7,101.9,148.9,41.5
12-04-2022,2510.1,34.4,69.9,22.9,67.7,115.2,171.7,44.6
12-04-2022,1655.6,11,63.8,55.8,63.9,82.1,129.1,33.9
12-04-2022,1281.7,5.4,48.7,110.2,62.9,74.5,119.6,29.1
12-04-2022,1001.4,2.6,34.6,183.1,59.6,73,115,24.3
12-04-2022,507.4,1.1,14.2,173.1,26.7,47.1,77.6,9.9
12-04-2022,433.9,1,12.5,163.1,21.7,41,68.1,7
12-04-2022,433.9,0.9,13.9,160.2,23.1,39.4,65.7,6.5
12-04-2022,480.7,0.8,17.7,150.2,26,39,64.8,7
12-04-2022,547.4,0.8,25,138.8,33.4,39.6,65.3,8
12-04-2022,607.5,0.5,34.3,124.5,38.2,39.7,65.2,8.7
12-04-2022,2643.6,7.3,138.5,29.3,83,101.5,157.3,31.9
12-04-2022,5821.2,55.4,191.9,0,143.1,226.8,332.2,60.8
12-04-2022,7904.1,84,202.9,0,179.3,335.5,477.2,75
12-04-2022,8331.3,77.8,202.9,0,179.3,376.4,532.8,75
12-04-2022,7476.8,66.2,178.2,0,162.1,356.9,499.3,67.9
12-04-2022,5500.8,42.9,135.7,0,120.2,269.2,369.5,49.1
12-04-2022,2109.5,0.2,73.3,15.9,50.5,110.5,158.5,28.6
12-04-2022,1548.8,0.2,60.3,11.6,41,85,124.1,25.8
12-04-2022,1575.5,0.5,64.4,7.1,45.3,87.7,127.1,28.4
12-04-2022,1869.2,0.7,66.5,6.4,49.6,105.3,149.8,31.4
12-04-2022,1869.2,1.5,56.9,4,47.2,108.1,153.8,30.4
13-04-2022,1762.4,3.2,51.4,2.3,48.2,103.6,150.3,28.9
13-04-2022,2056.1,12.5,54.2,0.5,60.1,116.9,172.6,33.4
13-04-2022,3017.4,42.5,63.8,3.5,84.9,159.5,236.9,44.6
13-04-2022,3952,68,91.9,15.2,105.9,199.4,293.3,51.2
13-04-2022,2643.6,28.4,106.9,70.8,119.2,142.9,209.8,36.5
13-04-2022,2536.8,15.2,109.7,164.5,125.9,157.4,222.5,34.5
13-04-2022,2323.2,6.5,87.7,323.3,119.2,180.7,244.5,31.2
13-04-2022,567.4,1.7,15.4,194.6,29.8,49.3,90.5,6.3
13-04-2022,383.9,1.1,8.7,168.8,16.5,34.6,74.6,4
13-04-2022,363.8,1.1,8.7,160.2,15.1,32,71.9,4.1
13-04-2022,480.7,1.9,16.8,160.2,23.4,37,81.1,6.7
13-04-2022,747.7,3,33.9,155.9,38.2,46.5,97.6,11
13-04-2022,1054.8,3.2,53.5,124.5,49.6,53.6,109.3,15
13-04-2022,2697,8.8,127.5,31.8,82,108.2,190.9,33.9
13-04-2022,4699.7,47.4,141.2,0,121.1,199.6,323.5,56.7
13-04-2022,5607.6,72.4,119.3,0,143.1,263.3,412.5,67.9
13-04-2022,6942.8,98.4,112.4,0,175.5,354.2,533.2,80.1
13-04-2022,9185.8,137.7,115.2,0,223.2,506.4,735,92.2
13-04-2022,10681.2,166.3,115.2,0,244.1,620,885.1,87.1
13-04-2022,10574.3,169.9,109.7,0,228.9,633,895.7,66.9
13-04-2022,9719.9,157.4,101.5,0,204.1,600.3,842.6,55.7
13-04-2022,8224.5,127,91.9,0,171.7,515.9,727.7,51.2
13-04-2022,5981.5,83.2,79.5,0,129.7,371,540,47.1
13-04-2022,4379.3,56.8,66.5,0,102,271.4,407,43.6
14-04-2022,3685,52.3,54.8,0,89.7,230,347.4,42.1
14-04-2022,4219.1,75.1,52.1,0,101.1,256.9,381.3,51.2
14-04-2022,6195.1,137.7,59,0.8,131.6,349.3,509.7,70.9
14-04-2022,7797.2,177,90.5,4.8,145,414.7,598.9,76
14-04-2022,2029.4,10.4,69.2,114.4,83,175.6,242.2,32.2
14-04-2022,1495.4,3.8,43.2,220.3,71.5,167,221.4,28.6
14-04-2022,1241.7,2,29.1,309,71.5,171.3,219.3,25.3
14-04-2022,554.1,0.8,8.7,223.2,25,90,125.1,10.4
14-04-2022,474,0.7,7.2,200.3,17.2,73.4,103.9,9.3
14-04-2022,467.3,0.7,7.6,194.6,16,68.2,97.2,9.1
14-04-2022,474,0.8,9.3,188.8,16.5,63.2,91.9,9.5
14-04-2022,514,0.9,13.7,178.8,19.1,59.7,88.7,10.4
14-04-2022,554.1,0.6,18.5,163.1,20.5,56.8,85.7,11.3
14-04-2022,1442,0.4,68.6,97.3,43.4,84.2,127.5,22.6
